"";"municipality_id";"year";"count";"related_occupation"
"30326";13;2017;4;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30327";13;2017;9;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30328";13;2017;1;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30329";13;2017;23;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30330";13;2017;11;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30331";13;2017;5;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30332";13;2017;4;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30333";13;2017;0;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30334";13;2017;0;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30335";13;2017;0;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30336";13;2017;9;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30337";13;2017;1;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30338";13;2017;11;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30339";13;2017;5;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30340";13;2017;0;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30341";13;2017;1;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30342";13;2017;0;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30343";13;2017;2;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30344";13;2017;2;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30345";13;2017;5;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30346";13;2017;21;"http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95; administrador de redes de TIC/administradora de redes de TIC"
"30347";13;2017;1;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30348";13;2017;0;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30349";13;2017;1;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30350";13;2017;1;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30351";13;2017;0;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30352";13;2017;1;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30353";13;2017;3;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30354";13;2017;1;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30355";13;2017;1;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30356";13;2017;1;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30357";13;2017;1;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30358";13;2017;1;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30359";13;2017;1;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30360";13;2017;1;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30361";13;2017;1;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30362";13;2017;64;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30363";13;2017;58;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30364";13;2017;1;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30365";13;2017;3;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30366";13;2017;0;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30367";13;2017;0;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30368";13;2017;1;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30369";13;2017;10;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30370";13;2017;4;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30371";13;2017;0;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30372";13;2017;11;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30373";13;2017;360;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30374";13;2017;63;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30375";13;2017;5;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30376";13;2017;0;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30377";13;2017;4;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30378";13;2017;4;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30379";13;2017;15;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30380";13;2017;16;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30381";13;2017;22;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30382";13;2017;13;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30383";13;2017;42;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30384";13;2017;17;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30385";13;2017;2;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30386";13;2017;2;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30387";13;2017;7;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30388";13;2017;3;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30389";13;2017;68;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30390";13;2017;11;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30391";13;2017;33;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30392";13;2017;14;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30393";13;2017;5;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30394";13;2017;0;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30395";13;2017;0;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30396";13;2017;2;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30397";13;2017;1;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30398";13;2017;0;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"30399";13;2017;1;"http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc; administrador de bases de datos/administradora de bases de datos"
"33242";13;2017;1;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33243";13;2017;7;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33244";13;2017;0;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33245";13;2017;2;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33246";13;2017;2;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33247";13;2017;22;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33248";13;2017;0;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33249";13;2017;6;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33250";13;2017;0;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33251";13;2017;0;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33252";13;2017;0;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33253";13;2017;3;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33254";13;2017;7;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33255";13;2017;4;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33256";13;2017;1;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33257";13;2017;1;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33258";13;2017;1;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33259";13;2017;19;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33260";13;2017;4;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33261";13;2017;0;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33262";13;2017;1;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33263";13;2017;0;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33264";13;2017;4;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33265";13;2017;1;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33266";13;2017;33;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33267";13;2017;1;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33268";13;2017;125;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33269";13;2017;211;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33270";13;2017;5;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33271";13;2017;9;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33272";13;2017;73;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33273";13;2017;3;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33274";13;2017;3;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33275";13;2017;119;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33276";13;2017;9;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33277";13;2017;5;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33278";13;2017;40;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33279";13;2017;1605;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33280";13;2017;42;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33281";13;2017;7;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33282";13;2017;21;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33283";13;2017;6;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33284";13;2017;7;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33285";13;2017;29;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33286";13;2017;43;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33287";13;2017;81;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33288";13;2017;30;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33289";13;2017;70;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33290";13;2017;50;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33291";13;2017;39;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33292";13;2017;11;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33293";13;2017;12;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33294";13;2017;4;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33295";13;2017;3;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33296";13;2017;230;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33297";13;2017;6;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33298";13;2017;42;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33299";13;2017;59;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33300";13;2017;3;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33301";13;2017;5;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33302";13;2017;2;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33303";13;2017;1;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33304";13;2017;1;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33305";13;2017;14;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33306";13;2017;11;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33307";13;2017;103;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33308";13;2017;6;"http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300; administrador de sistemas de TIC/administradora de sistemas de TIC"
"33309";13;2017;0;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33310";13;2017;0;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33311";13;2017;0;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33312";13;2017;0;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33313";13;2017;0;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33314";13;2017;0;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33315";13;2017;4;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33316";13;2017;0;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33317";13;2017;4;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33318";13;2017;1;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33319";13;2017;3;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33320";13;2017;6;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33321";13;2017;0;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33322";13;2017;1;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33323";13;2017;23;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33324";13;2017;1;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33325";13;2017;38;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33326";13;2017;52;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33327";13;2017;0;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33328";13;2017;5;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33329";13;2017;1;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33330";13;2017;171;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33331";13;2017;5;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33332";13;2017;15;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33333";13;2017;648;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33334";13;2017;3;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33335";13;2017;0;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33336";13;2017;0;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33337";13;2017;0;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33338";13;2017;1;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33339";13;2017;5;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33340";13;2017;12;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33341";13;2017;28;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33342";13;2017;3;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33343";13;2017;19;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
"33344";13;2017;7;"http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9; agente del servicio de asistencia de TIC"
